election_type,sg_typecode,sg_type_label,sd_name,sgg_name,wiw_name,name,hanja_name,gender,birthday,age,party,job,education,career1,career2,addr,reg_status,reg_date,huboid
지방선거,4,기초단체장,서울특별시,종로구,종로구,김종보,金鍾甫,남,19660729,59,더불어민주당,정당인,동국대학교 행정대학원 졸업 (행정학 석사),(현)더불어민주당 서울특별시당 부위원장,(현)대통령직속 민주평화통일자문회의 종로구협의회 간사,서울특별시 종로구 동망산길,사퇴,20260318,100158600
지방선거,4,기초단체장,서울특별시,중구,중구,이동현,李東炫,남,19911017,34,더불어민주당,정당인,서울시립대학교 도시과학대학원 졸업(행정학석사),(전) 제10대 서울특별시의회 의원,(현) 박성준 국회의원 보좌관,서울특별시 중구 청구로,등록,20260223,100154189
지방선거,4,기초단체장,서울특별시,중구,중구,최강선,崔康善,남,19590820,66,더불어민주당,동국대학교 행정대학원 대우교수,동국대학교 대학원 행정학과 박사과정수료,(전)서울특별시의회의원,(전)제21대 대통령선거 이재명후보 총괄특보단 부단장,서울특별시 중구 다산로46길,등록,20260227,100156602
지방선거,4,기초단체장,서울특별시,중구,중구,길기영,吉基永,남,19600918,65,국민의힘,중구의회 의원,동국대학교 대학원 정치학과 졸업(정치학석사),(전)제9대 중구의회 전반기 의장,(현)제9대 중구의회 의원,서울특별시 중구 퇴계로18길,등록,20260310,100157792
지방선거,4,기초단체장,서울특별시,중구,중구,김학재,金學再,남,19610428,65,무소속,(주)더체인저 대표,연세대학교 행정대학원 사법행정전공 졸업(석사),(전)대통령자문 동북아시대위원회 자문위원,(전)대통령직속 문화융성위원회[인생나눔교실]사업 총괄기획/운영,서울특별시 중구 청계천로,등록,20260320,100159177
지방선거,4,기초단체장,서울특별시,용산구,용산구,강태웅,姜泰雄,남,19630829,62,더불어민주당,정당인,서울대학교 행정대학원 행정학과 졸업(행정학 석사),(전)서울특별시 행정1부시장,(전)제21·22대 용산구 국회의원 후보,서울특별시 용산구 이촌로65가길,등록,20260223,100155683
지방선거,4,기초단체장,서울특별시,용산구,용산구,김경대,金敬大,남,19720115,54,국민의힘,정당인,중앙대학교 대학원 졸업(행정학박사),(전)용산구청장 후보(2018년),(현)국민의힘 용산당협 정무특보,서울특별시 용산구 서빙고로,등록,20260220,100154458
지방선거,4,기초단체장,서울특별시,용산구,용산구,정남길,鄭南吉,남,19610607,64,국민의힘,한국행정자치연구소 소장,단국대학교 행정법무대학원 졸업(행정학석사),(전)제4대 용산구의원,(전)제4대 용산구청장 출마,서울특별시 용산구 독서당로,등록,20260220,100154413
지방선거,4,기초단체장,서울특별시,용산구,용산구,조상현,趙相炫,남,19910305,35,국민의힘,변호사,서울대학교 법학전문대학원 졸업 (법학전문석사),(전) 기획재정부 장관정책보좌관,(전) 대통령비서실 행정관,서울특별시 용산구 서빙고로,등록,20260303,100156871
지방선거,4,기초단체장,서울특별시,용산구,용산구,김형석,金炯錫,남,19651222,60,국민의힘,대학교 객원교수,경기대학교 정치전문대학원 졸업(정치학 박사),(전) 제23대 통일부 차관,(전) 청와대 비서관,서울특별시 용산구 녹사평대로40나길,등록,20260309,100157571
지방선거,4,기초단체장,서울특별시,용산구,용산구,김윤재,金奫宰,남,19690218,57,개혁신당,명지대 부동산대학원 겸임교수,고려대학교 법과대학 법학과 졸업,(현)한국부동산원 정비사업 자문위원,(전)서울시 수도권 주택시장 전문가 자문위원,서울특별시 용산구 삼개로,등록,20260303,100156780
지방선거,4,기초단체장,서울특별시,성동구,성동구,김기대,金琪大,남,19601204,65,더불어민주당,정당인,한양대학교 공공정책대학원 지방자치전공 석사4기 휴학중,"(전)제9,10대 서울특별시의회의원","(전)제5,6대 성동구의회의원",서울특별시 성동구 왕십리로21길,등록,20260220,100154363
지방선거,4,기초단체장,서울특별시,성동구,성동구,유보화,柳寶和,남,19650701,60,더불어민주당,정당인,서울시립대학교 도시과학대학원 졸업(도시행정학 석사),(전)성동구 부구청장,(현)더불어민주당 정책위원회 부의장,서울특별시 성동구 광나루로,등록,20260220,100154364
지방선거,4,기초단체장,서울특별시,성동구,성동구,윤광식,尹光植,남,19730112,53,더불어민주당,한양대학교 겸임교수,성균관대학교 석사학위과정 정치외교학과 수료,(전)성동문화재단 이사장,(전)문화체육관광부 장관정책보좌관,서울특별시 성동구 금호로,등록,20260220,100154362
지방선거,4,기초단체장,서울특별시,성동구,성동구,정지권,鄭址權,남,19600911,65,더불어민주당,정당인,대진대학교 공공정책대학원 석사과정 공공건설정책학과 졸업(공학석사),(전)제10대 서울특별시의회의원,(현)더불어민주당 정책위 부의장,서울특별시 성동구 아차산로9길,등록,20260220,100154537
지방선거,4,기초단체장,서울특별시,성동구,성동구,배장원,裵將元,남,19740523,52,더불어민주당,기업인,서울대학교 독어독문학과 졸업,(전)국회의원 보좌관,(현)더불어민주당 전국소상공인위원회 부위원장,서울특별시 성동구 독서당로62길,등록,20260223,100155459
지방선거,4,기초단체장,서울특별시,성동구,성동구,이인화,李寅和,남,19810110,45,더불어민주당,정당인,연세대학교 대학원 도시공학과 졸업(공학박사),(전)청와대 국토교통비서관실 행정관,(전)국토교통부 장관정책보좌관,서울특별시 성동구 행당로15길,등록,20260303,100156956
지방선거,4,기초단체장,서울특별시,성동구,성동구,박용호,朴龍浩,남,19650106,61,국민의힘,정당인,한양대학교 사학과 졸업,(전)1993년 경찰공무원 순경 임용,(전)2022년~2023년 서울 중부경찰서 신당파출소 2팀장,서울특별시 성동구 무학로2가길,등록,20260225,100156110
지방선거,4,기초단체장,서울특별시,성동구,성동구,고재현,高在鉉,남,19810207,45,국민의힘,티맵모빌리티(주) 대외정책 총괄,서강대학교 공공정책대학원 중국학과 졸업(중국학석사),(전)SK텔레콤 모빌리티사업단 매니저,,서울특별시 성동구 행당로,등록,20260319,100158996
지방선거,4,기초단체장,서울특별시,광진구,광진구,김선갑,金善甲,남,19600625,65,더불어민주당,복지시설 법인이사,서울시립대학교 일반대학원 사회복지학 박사 수료,(전)광진구청장,(현)정청래 당대표 특보,서울특별시 광진구 아차산로62길,등록,20260220,100154886
지방선거,4,기초단체장,서울특별시,광진구,광진구,김성수,金性洙,남,19711030,54,더불어민주당,정당인,연세대학교 행정대학원 졸업(정치학석사),(현)대통령직속 지방시대위원회 지역상생특별위원회 위원,(전)더불어민주당 중앙당 정책위 부의장,서울특별시 광진구 자양로53길,등록,20260220,100154580
지방선거,4,기초단체장,서울특별시,광진구,광진구,문종철,文鍾喆,남,19670720,58,더불어민주당,건국대학교 대학원 겸임교수,건국대학교 일반대학원 안보 재난관리학과 졸업(정책학 박사),"(전)제8,9대 서울시의원",(현)건국대학교 대학원 겸임교수,서울특별시 광진구 아차산로,등록,20260223,100155529
지방선거,4,기초단체장,서울특별시,광진구,광진구,조형국,趙亨國,남,19730718,52,더불어민주당,정당인,고려대학교 대학원 행정학과 석사과정 수료,(전)대통령 비서실 행정관,(전)국회의장 비서관,서울특별시 광진구 아차산로78길,등록,20260224,100155852
지방선거,4,기초단체장,서울특별시,광진구,광진구,조상훈,趙相勳,남,19621209,63,더불어민주당,(사)자치분권연구소 교육위원장,서울대학교 인문대학 서양사학과 졸업,(현)사람사는세상 노무현재단 기획위원,(전)서울시의원,서울특별시 광진구 자양로42길,사퇴,20260304,100157038
지방선거,4,기초단체장,서울특별시,광진구,광진구,전병주,全炳宙,남,19640918,61,더불어민주당,서울시의원,고려대학교 정책대학원 도시및지방행정학과 졸업(행정학석사),(현)서울시의원,(전)제21대 대통령선거 이재명 후보 총괄특보,서울특별시 광진구 용마산로30길,등록,20260305,100157250
지방선거,4,기초단체장,서울특별시,광진구,광진구,김경호,金炅鎬,남,19591220,66,국민의힘,광진구청장,미국 오리건대학교 행정학석사(2001. 09. ~ 2003. 06.),(전)서울시농수산식품공사사장,(현)광진구청장,서울특별시 광진구 구의강변로,등록,20260420,100162595
지방선거,4,기초단체장,서울특별시,동대문구,동대문구,김인호,金仁鎬,남,19670524,59,더불어민주당,정당인,고려대학교 법무대학원 법학석사,(전)서울특별시의회 의장,(전)더불어민주당 중앙위원,서울특별시 동대문구 답십리로,등록,20260220,100155167
지방선거,4,기초단체장,서울특별시,동대문구,동대문구,최동민,崔東民,남,19690610,56,더불어민주당,정당인,서울시립대학교 법학과 졸업,(전)대통령비서실 행정관,(전)이재명 대통령후보 부대변인,서울특별시 동대문구 한천로37길,등록,20260220,100154237
지방선거,4,기초단체장,서울특별시,동대문구,동대문구,이필형,李必炯,남,19591214,66,국민의힘,선출직 공무원(동대문구청장),고려대학교 정책과학대학원 정치학 석사,(현)민선8기 동대문구청장,(전)청와대 행정관,서울특별시 동대문구 이문로35길,등록,20260421,100162700
지방선거,4,기초단체장,서울특별시,동대문구,동대문구,김택연,金澤淵,남,19790816,46,진보당,정당인,중국사회과학원 대학원 국제정치 전공 법학박사(2012년 9월~2015년 7월),(전)진보정책연구원 연구위원,(현)진보당 동대문구위원회 지방자치위원장,서울특별시 동대문구 서울시립대로,등록,20260406,100161752
지방선거,4,기초단체장,서울특별시,중랑구,중랑구,황종석,黃鍾錫,남,19600406,66,국민의힘,(사)한국공공정책개발연구원 원장,서울시립대학교 대학원 졸업(행정학박사),(현)사단법인 한국정책개발학회 회장,(전)중랑구청 건설교통국장,서울특별시 중랑구 신내로17길,등록,20260310,100157783
지방선거,4,기초단체장,서울특별시,성북구,성북구,윤진호,尹塡皓,남,19660508,60,더불어민주당,서울도시포럼 대표,고려대학교대학원 건축학과 석·박사통합과정 수료,(전) 이재명 정부 국정기획위원회 전문위원,(전) 서울특별시장 정책보좌관,서울특별시 성북구 길음로,등록,20260220,100154628
지방선거,4,기초단체장,서울특별시,성북구,성북구,이승로,李承魯,남,19600218,66,더불어민주당,성북구청장,고려대학교 정책대학원 졸업(행정학석사),(현) 성북구청장,(전) 서울시의회의원,서울특별시 성북구 화랑로48길,등록,20260402,100161486
지방선거,4,기초단체장,서울특별시,성북구,성북구,민병웅,閔炳雄,남,19670227,59,국민의힘,정당인,국민대학교 일반대학원 법학과 졸업(법학박사),(현) 국민대학교 정치대학원 특임교수,(전) 국민의힘 성북(을) 당원협의회 위원장,서울특별시 성북구 오패산로,등록,20260402,100161480
지방선거,4,기초단체장,서울특별시,성북구,성북구,홍희진,洪憙眞,여,19940913,31,진보당,정당인,성신여자대학교 미디어커뮤니케이션학과 졸업,(현) 진보당 공동대표,(전) 이재명 대통령후보 선대위 다시만들세계2030위원회 부위원장,서울특별시 성북구 삼선교로10나길,등록,20260316,100158480
